_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,alternative1_1,alternative2_1,alternative3_1,alternative4_1,entity_selection,alternative10_1,alternative11_1,alternative12_1,alternative5_1,alternative6_1,alternative7_1,alternative8_1,alternative9_1,alternative1,alternative10,alternative11,alternative12,alternative1_1_gold,alternative2,alternative2_1_gold,alternative3,alternative3_1_gold,alternative4,alternative4_1_gold,alternative5,alternative6,alternative7,alternative8,alternative9,entity_selection_gold,identifier,sentence,type1,type2,what_are_the_valid_types_of_span_classterm_selected_comp10first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp11first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp12first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp5first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp6first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp7first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp8first_span_gold,what_are_the_valid_types_of_span_classterm_selected_comp9first_span_gold
1094402745,11/28/2016 01:17:44,2246580384,11/28/2016 01:17:13,false,neodev,0.9783,39923139,CAN,ON,Toronto,158.69.195.123,person,person,,,"Levi__55__59
Giuseppe Levi__46__59",,,,,,,,,Giuseppe Levi__46__59,,,,,Levi__55__59,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-44#char=0,131","After graduating in 1936, she went to work as Giuseppe Levi's assistant, but her academic career was cut short by Benito Mussolini.",Person,,,,,,,,,
1094402745,11/28/2016 03:07:53,2246682498,11/28/2016 03:07:40,false,instagc,0.9876,25278366,CAN,ON,Cambridge,174.88.0.55,person,person,,,"Levi__55__59
Giuseppe Levi__46__59",,,,,,,,,Giuseppe Levi__46__59,,,,,Levi__55__59,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-44#char=0,131","After graduating in 1936, she went to work as Giuseppe Levi's assistant, but her academic career was cut short by Benito Mussolini.",Person,,,,,,,,,
1094402745,11/28/2016 04:16:40,2246749272,11/28/2016 04:16:23,false,prodege,0.9774,40009108,USA,CO,Leadville,69.146.185.190,person,person,,,"Levi__55__59
Giuseppe Levi__46__59",,,,,,,,,Giuseppe Levi__46__59,,,,,Levi__55__59,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-44#char=0,131","After graduating in 1936, she went to work as Giuseppe Levi's assistant, but her academic career was cut short by Benito Mussolini.",Person,,,,,,,,,
1094402745,11/28/2016 07:34:45,2246999249,11/28/2016 07:34:29,false,neodev,0.9696,30627835,GBR,C9,Workington,2.28.255.43,person,person,,,"Levi__55__59
Giuseppe Levi__46__59",,,,,,,,,Giuseppe Levi__46__59,,,,,Levi__55__59,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-44#char=0,131","After graduating in 1936, she went to work as Giuseppe Levi's assistant, but her academic career was cut short by Benito Mussolini.",Person,,,,,,,,,
1094402745,11/28/2016 14:53:49,2247586690,11/28/2016 14:53:21,false,clixsense,0.9768,6338946,CAN,ON,Toronto,104.157.192.38,person,person,,,"Giuseppe Levi__46__59
Levi__55__59",,,,,,,,,Giuseppe Levi__46__59,,,,,Levi__55__59,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-44#char=0,131","After graduating in 1936, she went to work as Giuseppe Levi's assistant, but her academic career was cut short by Benito Mussolini.",Person,,,,,,,,,
1094402746,11/27/2016 19:35:02,2246201539,11/27/2016 19:34:51,false,clixsense,0.9746,24835873,GBR,P8,Salisbury,88.108.255.6,role,role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/27/2016 21:00:22,2246315446,11/27/2016 21:00:04,false,neodev,0.9757,12115558,USA,PA,Farrell,104.230.115.153,"role
person",role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 01:23:12,2246588745,11/28/2016 01:22:40,false,neodev,0.9783,39923139,CAN,ON,Toronto,158.69.195.123,role,role,,,"assistant__25__34
assistant position__25__43",,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 03:13:08,2246686293,11/28/2016 03:12:49,false,instagc,0.9876,25278366,CAN,ON,Cambridge,174.88.0.55,role,role,,,"assistant__25__34
assistant position__25__43",,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 04:21:26,2246755042,11/28/2016 04:21:10,false,prodege,0.9774,40009108,USA,CO,Leadville,69.146.185.190,role,role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 18:51:06,2247839586,11/28/2016 18:48:39,false,gifthunterclub,0.9735,40528644,USA,NJ,Edison,196.53.44.75,role,role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 18:51:20,2247839866,11/28/2016 18:50:56,false,neodev,0.9696,30627835,GBR,C9,Workington,2.28.255.43,role,role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 19:26:58,2247881205,11/28/2016 19:26:18,false,instagc,0.9812,14723284,USA,NY,New York,108.54.57.228,role,role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 19:32:38,2247887891,11/28/2016 19:26:26,false,clixsense,0.978,21875134,GBR,H9,London,146.198.105.117,role,role,,,"assistant__25__34
assistant position__25__43",,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/28/2016 21:12:33,2248124296,11/28/2016 21:12:15,false,instagc,0.9668,23287154,USA,CA,Lakewood,172.248.142.55,role,"role
person",,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/29/2016 05:02:36,2248626097,11/29/2016 05:02:25,false,instagc,0.9745,14086483,USA,CT,Storrs Mansfield,137.99.175.227,role,"role
person",,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/29/2016 07:04:25,2248689153,11/29/2016 07:04:05,false,prodege,0.9723,32055370,CAN,NB,Saint John,142.163.88.191,role,"person
role",,,"assistant__25__34
assistant position__25__43",,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/29/2016 08:10:15,2248725439,11/29/2016 08:09:51,false,clixsense,0.9714,39584385,GBR,C3,Cambridge,2.96.106.117,role,person,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/29/2016 09:42:57,2248787071,11/29/2016 09:42:46,false,prodege,0.9761,37079883,GBR,B7,Bristol,94.9.164.185,role,role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402746,11/29/2016 12:33:45,2248955958,11/29/2016 12:33:35,false,gifthunterclub,0.9694,39758570,USA,GA,Atlanta,23.232.158.5,"person
role",role,,,assistant position__25__43,,,,,,,,,assistant position__25__43,,,,,assistant__25__34,,,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Role,,,,,,,,,
1094402747,11/27/2016 04:48:27,2245316073,11/27/2016 04:48:10,false,instagc,0.9776,18531561,CAN,ON,Richmond Hill,99.237.209.161,organization,role,organization,,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 05:03:06,2245323275,11/27/2016 05:01:52,false,getpaid,0.969,39339973,CAN,SK,Regina,24.89.119.182,organization,"role
organization",organization,,"department__59__69
anatomy__51__58
anatomy department__51__69",,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 05:17:45,2245330452,11/27/2016 05:17:12,false,tremorgames,0.9638,36826029,CAN,ON,Ottawa,64.231.230.59,"place
organization",other,"organization
place",,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 06:25:57,2245359201,11/27/2016 06:10:43,false,clixsense,0.969,6330572,GBR,,,51.7.78.127,place,other,"place
organization",,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 08:18:54,2245390270,11/27/2016 08:18:21,false,getpaid,0.9636,40032300,GBR,P6,East Grinstead,85.210.140.47,role,other,other,,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 09:01:36,2245414695,11/27/2016 09:00:57,false,clixsense,0.9714,6355877,GBR,J5,North Shields,77.100.1.67,"place
organization",other,"place
organization",,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 09:06:17,2245417798,11/27/2016 09:05:55,false,neodev,0.9696,30627835,GBR,C9,Workington,2.28.255.43,"place
organization",other,organization,,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 09:18:24,2245425926,11/27/2016 09:17:37,false,instagc,0.9519,21613169,GBR,A7,Birmingham,86.183.140.15,"place
role
organization","role
organization",role,,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 12:35:33,2245587513,11/27/2016 12:35:02,false,prodege,0.977,27934334,GBR,H9,London,86.187.165.186,organization,"organization
place","place
organization",,"department__59__69
anatomy department__51__69",,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 14:40:18,2245737987,11/27/2016 14:37:28,false,clixsense,0.971,17950689,GBR,,,147.147.53.210,organization,other,organization,,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 16:04:17,2245870049,11/27/2016 16:03:56,false,instagc,0.9711,31184650,USA,MN,Wells,69.163.5.118,place,other,place,,"department__59__69
anatomy__51__58
anatomy department__51__69",,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 16:50:56,2245954667,11/27/2016 16:50:42,false,instagc,0.9648,24252915,GBR,M4,Southampton,78.147.22.60,organization,other,organization,,"anatomy department__51__69
anatomy__51__58
department__59__69",,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 16:53:22,2245959920,11/27/2016 16:53:03,false,clixsense,0.9745,6336109,CAN,,,198.254.194.246,place,other,place,,"department__59__69
anatomy department__51__69",,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 17:06:34,2245982638,11/27/2016 17:06:18,false,instagc,0.9699,18985376,GBR,D2,Derby,81.108.86.170,other,other,organization,,anatomy department__51__69,,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402747,11/27/2016 18:15:26,2246093166,11/27/2016 18:14:25,false,elite,0.96,32641084,USA,CA,San Jose,50.118.145.162,place,other,place,,"department__59__69
anatomy department__51__69",,,,,,,,,anatomy department__51__69,,,,,anatomy__51__58,,department__59__69,,,,,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-45#char=0,137",Levi-Montalcini lost her assistant position in the anatomy department after a 1938 law barring Jews from university positions was passed.,Organization,,,,,,,,,
1094402748,11/28/2016 03:14:43,2246687414,11/28/2016 03:13:56,false,instagc,0.9876,25278366,CAN,ON,Cambridge,174.88.0.55,organization,organization,place,other,"Louis__90__95
St. Louis__86__95
Washington University__61__82
Washington University in St. Louis__61__95",,,,other,,,,,Washington University in St. Louis__61__95,,,,,Washington University__61__82,,St. Louis__86__95,,St__86__88,,Louis__90__95,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-46#char=0,322","In September 1946, Levi-Montalcini accepted an invitation to Washington University in St. Louis, under the supervision of Professor Viktor Hamburger. Although the initial invitation was for one semester, after she repeated the exciting results from her home laboratory, Hamburger offered her a research associate position.",Organization,Place,,,,,,,,
1094402748,11/28/2016 04:22:14,2246756069,11/28/2016 04:21:42,false,prodege,0.9774,40009108,USA,CO,Leadville,69.146.185.190,"place
organization",organization,place,place,"Washington University__61__82
Washington University in St. Louis__61__95",,,,place,,,,,Washington University in St. Louis__61__95,,,,,Washington University__61__82,,St. Louis__86__95,,St__86__88,,Louis__90__95,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-46#char=0,322","In September 1946, Levi-Montalcini accepted an invitation to Washington University in St. Louis, under the supervision of Professor Viktor Hamburger. Although the initial invitation was for one semester, after she repeated the exciting results from her home laboratory, Hamburger offered her a research associate position.",Organization,Place,,,,,,,,
1094402748,11/28/2016 18:52:20,2247841133,11/28/2016 18:51:42,false,gifthunterclub,0.9735,40528644,USA,NJ,Edison,196.53.44.75,"organization
place",organization,place,other,Washington University in St. Louis__61__95,,,,place,,,,,Washington University in St. Louis__61__95,,,,,Washington University__61__82,,St. Louis__86__95,,St__86__88,,Louis__90__95,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-46#char=0,322","In September 1946, Levi-Montalcini accepted an invitation to Washington University in St. Louis, under the supervision of Professor Viktor Hamburger. Although the initial invitation was for one semester, after she repeated the exciting results from her home laboratory, Hamburger offered her a research associate position.",Organization,Place,,,,,,,,
1094402748,11/28/2016 19:27:37,2247882081,11/28/2016 19:27:19,false,instagc,0.9812,14723284,USA,NY,New York,108.54.57.228,organization,organization,place,other,Washington University in St. Louis__61__95,,,,other,,,,,Washington University in St. Louis__61__95,,,,,Washington University__61__82,,St. Louis__86__95,,St__86__88,,Louis__90__95,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-46#char=0,322","In September 1946, Levi-Montalcini accepted an invitation to Washington University in St. Louis, under the supervision of Professor Viktor Hamburger. Although the initial invitation was for one semester, after she repeated the exciting results from her home laboratory, Hamburger offered her a research associate position.",Organization,Place,,,,,,,,
1094402748,11/28/2016 19:55:43,2247911800,11/28/2016 19:52:20,false,clixsense,0.978,21875134,GBR,H9,London,146.198.105.117,"place
organization","organization
place",place,other,"Washington University__61__82
Washington University in St. Louis__61__95",,,,other,,,,,Washington University in St. Louis__61__95,,,,,Washington University__61__82,,St. Louis__86__95,,St__86__88,,Louis__90__95,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-46#char=0,322","In September 1946, Levi-Montalcini accepted an invitation to Washington University in St. Louis, under the supervision of Professor Viktor Hamburger. Although the initial invitation was for one semester, after she repeated the exciting results from her home laboratory, Hamburger offered her a research associate position.",Organization,Place,,,,,,,,
1094402748,11/28/2016 21:13:13,2248126656,11/28/2016 21:12:48,false,instagc,0.9668,23287154,USA,CA,Lakewood,172.248.142.55,"place
organization","organization
place",place,role,"Washington University__61__82
Washington University in St. Louis__61__95",,,,person,,,,,Washington University in St. Louis__61__95,,,,,Washington University__61__82,,St. Louis__86__95,,St__86__88,,Louis__90__95,,,,,,"http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-46#char=0,322","In September 1946, Levi-Montalcini accepted an invitation to Washington University in St. Louis, under the supervision of Professor Viktor Hamburger. Although the initial invitation was for one semester, after she repeated the exciting results from her home laboratory, Hamburger offered her a research associate position.",Organization,Place,,,,,,,,
